family	label	len	qscore	string
line	P79/fwd/N7+2	204	-5.9191	of love — because bitcoin is infinitely more efficient love and peace gets monetized for the first time in Yes, for some, the Bitcoin rabbit hole ends up — the agony and ecstasy — as Bitcoin conquers fear
line	P79/fwd/N7+3	192	-5.8072	to transact and store wealth in than fiat, shitcoins our existence. Poverty disappears because the fear in John and Yoko's hotel room in Amsterdam and hate and replaces it with peace and love.
line	P79/fwd/N7+4	140	-5.5023	or gold — the overall energy consumption, even while of being poor disappears because Bitcoin allows us during their 1969 bed-in. MAX KEISER
line	P79/fwd/N7+5	164	-5.3053	Bitcoin makes its 51% attack on global energy supply, to fully express ourselves individually in a cyber Everyone will live their own experience in the rabbit hole.
line	P79/fwd/N7+6	150	-5.7250	drops by 95% or more. That's right, Bitcoin will take sea of billions of souls all looking to connect and We are getting our souls back and our minds.
line	P79/fwd/N8+0	199	-5.8080	To wrap this up, as we move from a war and violence drops to near zero because our natural tendency toward Yes, for some, the Bitcoin rabbit hole ends up and hate and replaces it with peace and love.
line	P79/fwd/N8+1	159	-6.2089	economy to a peace and love economy, the efficiencies love and peace gets monetized for the first time in in John and Yoko's hotel room in Amsterdam MAX KEISER
line	P79/fwd/N8+2	131	-5.4163	of love — because bitcoin is infinitely more efficient our existence. Poverty disappears because the fear during their 1969 bed-in.
line	P79/fwd/N8+3	163	-5.5298	to transact and store wealth in than fiat, shitcoins of being poor disappears because Bitcoin allows us Everyone will live their own experience in the rabbit hole.
line	P79/fwd/N8+4	148	-5.3161	or gold — the overall energy consumption, even while to fully express ourselves individually in a cyber We are getting our souls back and our minds.
line	P79/fwd/N8+5	156	-5.6482	Bitcoin makes its 51% attack on global energy supply, sea of billions of souls all looking to connect and Stacy and I have been living in here for 10 years.
line	P79/fwd/N8+6	166	-5.7983	drops by 95% or more. That's right, Bitcoin will take express love for each other and the cost for this explosion We've seen some shit. Happy to share it all with you
line	P79/fwd/N8+7	155	-6.1335	all the energy. In so doing, our energy consumption of peace is the same as a smile — virtually nothing. — the agony and ecstasy — as Bitcoin conquers fear
line	P79/fwd/N9+0	129	-5.8971	To wrap this up, as we move from a war and violence love and peace gets monetized for the first time in during their 1969 bed-in.
line	P79/fwd/N9+1	164	-5.5987	economy to a peace and love economy, the efficiencies our existence. Poverty disappears because the fear Everyone will live their own experience in the rabbit hole.
line	P79/fwd/N9+2	150	-5.4523	of love — because bitcoin is infinitely more efficient of being poor disappears because Bitcoin allows us We are getting our souls back and our minds.
line	P79/fwd/N9+3	154	-5.4341	to transact and store wealth in than fiat, shitcoins to fully express ourselves individually in a cyber Stacy and I have been living in here for 10 years.
line	P79/fwd/N9+4	157	-5.6256	or gold — the overall energy consumption, even while sea of billions of souls all looking to connect and We've seen some shit. Happy to share it all with you
line	P79/fwd/N9+5	164	-5.7433	Bitcoin makes its 51% attack on global energy supply, express love for each other and the cost for this explosion — the agony and ecstasy — as Bitcoin conquers fear
line	P79/fwd/N9+6	152	-5.9707	drops by 95% or more. That's right, Bitcoin will take of peace is the same as a smile — virtually nothing. and hate and replaces it with peace and love.
line	P79/fwd/N9+7	109	-6.0511	all the energy. In so doing, our energy consumption Yes, for some, the Bitcoin rabbit hole ends up MAX KEISER
line	P79/fwd/N9+8	97	-6.0046	drops to near zero because our natural tendency toward in John and Yoko's hotel room in Amsterdam
line	P79/mir/N10+0	117	-5.9950	MAX KEISER of peace is the same as a smile — virtually nothing. Bitcoin makes its 51% attack on global energy supply,
line	P79/mir/N10+1	158	-5.4195	and hate and replaces it with peace and love. express love for each other and the cost for this explosion or gold — the overall energy consumption, even while
line	P79/mir/N10+2	155	-5.9483	— the agony and ecstasy — as Bitcoin conquers fear sea of billions of souls all looking to connect and to transact and store wealth in than fiat, shitcoins
line	P79/mir/N10+3	158	-5.4318	We've seen some shit. Happy to share it all with you to fully express ourselves individually in a cyber of love — because bitcoin is infinitely more efficient
line	P79/mir/N10+4	155	-5.6872	Stacy and I have been living in here for 10 years. of being poor disappears because Bitcoin allows us economy to a peace and love economy, the efficiencies
line	P79/mir/N10+5	147	-5.6933	We are getting our souls back and our minds. our existence. Poverty disappears because the fear To wrap this up, as we move from a war and violence
line	P79/mir/N10+6	111	-5.6928	Everyone will live their own experience in the rabbit hole. love and peace gets monetized for the first time in
line	P79/mir/N10+7	80	-5.4534	during their 1969 bed-in. drops to near zero because our natural tendency toward
line	P79/mir/N10+8	94	-6.1856	in John and Yoko's hotel room in Amsterdam all the energy. In so doing, our energy consumption
line	P79/mir/N10+9	100	-5.9911	Yes, for some, the Bitcoin rabbit hole ends up drops by 95% or more. That's right, Bitcoin will take
line	P79/mir/N11+0	123	-5.6798	MAX KEISER express love for each other and the cost for this explosion to transact and store wealth in than fiat, shitcoins
line	P79/mir/N11+1	152	-5.4491	and hate and replaces it with peace and love. sea of billions of souls all looking to connect and of love — because bitcoin is infinitely more efficient
line	P79/mir/N11+10	105	-5.7514	of peace is the same as a smile — virtually nothing. or gold — the overall energy consumption, even while
line	P79/mir/N11+2	155	-5.6862	— the agony and ecstasy — as Bitcoin conquers fear to fully express ourselves individually in a cyber economy to a peace and love economy, the efficiencies
line	P79/mir/N11+3	155	-5.8254	We've seen some shit. Happy to share it all with you of being poor disappears because Bitcoin allows us To wrap this up, as we move from a war and violence
line	P79/mir/N11+4	101	-5.5739	Stacy and I have been living in here for 10 years. our existence. Poverty disappears because the fear
line	P79/mir/N11+5	96	-5.8550	We are getting our souls back and our minds. love and peace gets monetized for the first time in
line	P79/mir/N11+6	114	-5.5012	Everyone will live their own experience in the rabbit hole. drops to near zero because our natural tendency toward
line	P79/mir/N11+7	77	-5.5695	during their 1969 bed-in. all the energy. In so doing, our energy consumption
line	P79/mir/N11+8	96	-6.3676	in John and Yoko's hotel room in Amsterdam drops by 95% or more. That's right, Bitcoin will take
line	P79/mir/N11+9	100	-5.7867	Yes, for some, the Bitcoin rabbit hole ends up Bitcoin makes its 51% attack on global energy supply,
line	P79/mir/N12+0	116	-5.7121	MAX KEISER sea of billions of souls all looking to connect and economy to a peace and love economy, the efficiencies
line	P79/mir/N12+1	148	-5.4782	and hate and replaces it with peace and love. to fully express ourselves individually in a cyber To wrap this up, as we move from a war and violence
line	P79/mir/N12+10	105	-6.0018	of peace is the same as a smile — virtually nothing. to transact and store wealth in than fiat, shitcoins
line	P79/mir/N12+11	114	-5.2961	express love for each other and the cost for this explosion of love — because bitcoin is infinitely more efficient
line	P79/mir/N12+2	101	-5.8998	— the agony and ecstasy — as Bitcoin conquers fear of being poor disappears because Bitcoin allows us
line	P79/mir/N12+3	103	-5.8279	We've seen some shit. Happy to share it all with you our existence. Poverty disappears because the fear
line	P79/mir/N12+4	102	-5.9234	Stacy and I have been living in here for 10 years. love and peace gets monetized for the first time in
line	P79/mir/N12+5	99	-5.6502	We are getting our souls back and our minds. drops to near zero because our natural tendency toward
line	P79/mir/N12+6	111	-5.6128	Everyone will live their own experience in the rabbit hole. all the energy. In so doing, our energy consumption
line	P79/mir/N12+7	79	-5.7287	during their 1969 bed-in. drops by 95% or more. That's right, Bitcoin will take
line	P79/mir/N12+8	96	-6.0766	in John and Yoko's hotel room in Amsterdam Bitcoin makes its 51% attack on global energy supply,
line	P79/mir/N12+9	99	-5.6447	Yes, for some, the Bitcoin rabbit hole ends up or gold — the overall energy consumption, even while
line	P79/mir/N2+0	636	-5.8681	MAX KEISER — the agony and ecstasy — as Bitcoin conquers fear Stacy and I have been living in here for 10 years. Everyone will live their own experience in the rabbit hole. in John and Yoko's hotel room in Amsterdam of peace is the same as a smile — virtually nothing. sea of billions of souls all looking to connect and of being poor disappears because Bitcoin allows us love and peace gets monetized for the first time in all the energy. In so doing, our energy consumption Bitcoin makes its 51% attack on global energy supply, to transact and store wealth in than fiat, shitcoins economy to a peace and love economy, the efficiencies
line	P79/mir/N2+1	647	-5.6345	and hate and replaces it with peace and love. We've seen some shit. Happy to share it all with you We are getting our souls back and our minds. during their 1969 bed-in. Yes, for some, the Bitcoin rabbit hole ends up express love for each other and the cost for this explosion to fully express ourselves individually in a cyber our existence. Poverty disappears because the fear drops to near zero because our natural tendency toward drops by 95% or more. That's right, Bitcoin will take or gold — the overall energy consumption, even while of love — because bitcoin is infinitely more efficient To wrap this up, as we move from a war and violence
line	P79/mir/N3+0	432	-5.7682	MAX KEISER We've seen some shit. Happy to share it all with you Everyone will live their own experience in the rabbit hole. Yes, for some, the Bitcoin rabbit hole ends up sea of billions of souls all looking to connect and our existence. Poverty disappears because the fear all the energy. In so doing, our energy consumption or gold — the overall energy consumption, even while economy to a peace and love economy, the efficiencies
line	P79/mir/N3+1	437	-5.7516	and hate and replaces it with peace and love. Stacy and I have been living in here for 10 years. during their 1969 bed-in. of peace is the same as a smile — virtually nothing. to fully express ourselves individually in a cyber love and peace gets monetized for the first time in drops by 95% or more. That's right, Bitcoin will take to transact and store wealth in than fiat, shitcoins To wrap this up, as we move from a war and violence
line	P79/mir/N3+2	413	-5.7705	— the agony and ecstasy — as Bitcoin conquers fear We are getting our souls back and our minds. in John and Yoko's hotel room in Amsterdam express love for each other and the cost for this explosion of being poor disappears because Bitcoin allows us drops to near zero because our natural tendency toward Bitcoin makes its 51% attack on global energy supply, of love — because bitcoin is infinitely more efficient
line	P79/mir/N4+0	316	-5.9263	MAX KEISER Stacy and I have been living in here for 10 years. in John and Yoko's hotel room in Amsterdam sea of billions of souls all looking to connect and love and peace gets monetized for the first time in Bitcoin makes its 51% attack on global energy supply, economy to a peace and love economy, the efficiencies
line	P79/mir/N4+1	348	-5.6375	and hate and replaces it with peace and love. We are getting our souls back and our minds. Yes, for some, the Bitcoin rabbit hole ends up to fully express ourselves individually in a cyber drops to near zero because our natural tendency toward or gold — the overall energy consumption, even while To wrap this up, as we move from a war and violence
line	P79/mir/N4+2	319	-5.8490	— the agony and ecstasy — as Bitcoin conquers fear Everyone will live their own experience in the rabbit hole. of peace is the same as a smile — virtually nothing. of being poor disappears because Bitcoin allows us all the energy. In so doing, our energy consumption to transact and store wealth in than fiat, shitcoins
line	P79/mir/N4+3	298	-5.6239	We've seen some shit. Happy to share it all with you during their 1969 bed-in. express love for each other and the cost for this explosion our existence. Poverty disappears because the fear drops by 95% or more. That's right, Bitcoin will take of love — because bitcoin is infinitely more efficient
line	P79/mir/N5+0	265	-5.8798	MAX KEISER We are getting our souls back and our minds. of peace is the same as a smile — virtually nothing. our existence. Poverty disappears because the fear Bitcoin makes its 51% attack on global energy supply, To wrap this up, as we move from a war and violence
line	P79/mir/N5+1	270	-5.5551	and hate and replaces it with peace and love. Everyone will live their own experience in the rabbit hole. express love for each other and the cost for this explosion love and peace gets monetized for the first time in or gold — the overall energy consumption, even while
line	P79/mir/N5+2	236	-5.8612	— the agony and ecstasy — as Bitcoin conquers fear during their 1969 bed-in. sea of billions of souls all looking to connect and drops to near zero because our natural tendency toward to transact and store wealth in than fiat, shitcoins
line	P79/mir/N5+3	253	-5.7033	We've seen some shit. Happy to share it all with you in John and Yoko's hotel room in Amsterdam to fully express ourselves individually in a cyber all the energy. In so doing, our energy consumption of love — because bitcoin is infinitely more efficient
line	P79/mir/N5+4	256	-5.8776	Stacy and I have been living in here for 10 years. Yes, for some, the Bitcoin rabbit hole ends up of being poor disappears because Bitcoin allows us drops by 95% or more. That's right, Bitcoin will take economy to a peace and love economy, the efficiencies
line	P79/mir/N6+0	228	-5.6701	MAX KEISER Everyone will live their own experience in the rabbit hole. sea of billions of souls all looking to connect and all the energy. In so doing, our energy consumption economy to a peace and love economy, the efficiencies
line	P79/mir/N6+1	228	-5.6252	and hate and replaces it with peace and love. during their 1969 bed-in. to fully express ourselves individually in a cyber drops by 95% or more. That's right, Bitcoin will take To wrap this up, as we move from a war and violence
line	P79/mir/N6+2	198	-6.0210	— the agony and ecstasy — as Bitcoin conquers fear in John and Yoko's hotel room in Amsterdam of being poor disappears because Bitcoin allows us Bitcoin makes its 51% attack on global energy supply,
line	P79/mir/N6+3	203	-5.7468	We've seen some shit. Happy to share it all with you Yes, for some, the Bitcoin rabbit hole ends up our existence. Poverty disappears because the fear or gold — the overall energy consumption, even while
line	P79/mir/N6+4	208	-5.9456	Stacy and I have been living in here for 10 years. of peace is the same as a smile — virtually nothing. love and peace gets monetized for the first time in to transact and store wealth in than fiat, shitcoins
line	P79/mir/N6+5	214	-5.4933	We are getting our souls back and our minds. express love for each other and the cost for this explosion drops to near zero because our natural tendency toward of love — because bitcoin is infinitely more efficient
line	P79/mir/N7+0	140	-5.5425	MAX KEISER during their 1969 bed-in. of being poor disappears because Bitcoin allows us or gold — the overall energy consumption, even while
line	P79/mir/N7+1	192	-5.9222	and hate and replaces it with peace and love. in John and Yoko's hotel room in Amsterdam our existence. Poverty disappears because the fear to transact and store wealth in than fiat, shitcoins
line	P79/mir/N7+2	204	-5.9127	— the agony and ecstasy — as Bitcoin conquers fear Yes, for some, the Bitcoin rabbit hole ends up love and peace gets monetized for the first time in of love — because bitcoin is infinitely more efficient
line	P79/mir/N7+3	214	-5.9415	We've seen some shit. Happy to share it all with you of peace is the same as a smile — virtually nothing. drops to near zero because our natural tendency toward economy to a peace and love economy, the efficiencies
line	P79/mir/N7+4	214	-5.6893	Stacy and I have been living in here for 10 years. express love for each other and the cost for this explosion all the energy. In so doing, our energy consumption To wrap this up, as we move from a war and violence
line	P79/mir/N7+5	150	-5.7822	We are getting our souls back and our minds. sea of billions of souls all looking to connect and drops by 95% or more. That's right, Bitcoin will take
line	P79/mir/N7+6	164	-5.3110	Everyone will live their own experience in the rabbit hole. to fully express ourselves individually in a cyber Bitcoin makes its 51% attack on global energy supply,
line	P79/mir/N8+0	159	-6.1700	MAX KEISER in John and Yoko's hotel room in Amsterdam love and peace gets monetized for the first time in economy to a peace and love economy, the efficiencies
line	P79/mir/N8+1	199	-5.8454	and hate and replaces it with peace and love. Yes, for some, the Bitcoin rabbit hole ends up drops to near zero because our natural tendency toward To wrap this up, as we move from a war and violence
line	P79/mir/N8+2	155	-6.2114	— the agony and ecstasy — as Bitcoin conquers fear of peace is the same as a smile — virtually nothing. all the energy. In so doing, our energy consumption
line	P79/mir/N8+3	166	-5.7814	We've seen some shit. Happy to share it all with you express love for each other and the cost for this explosion drops by 95% or more. That's right, Bitcoin will take
line	P79/mir/N8+4	156	-5.6803	Stacy and I have been living in here for 10 years. sea of billions of souls all looking to connect and Bitcoin makes its 51% attack on global energy supply,
line	P79/mir/N8+5	148	-5.3084	We are getting our souls back and our minds. to fully express ourselves individually in a cyber or gold — the overall energy consumption, even while
line	P79/mir/N8+6	163	-5.5539	Everyone will live their own experience in the rabbit hole. of being poor disappears because Bitcoin allows us to transact and store wealth in than fiat, shitcoins
line	P79/mir/N8+7	131	-5.4408	during their 1969 bed-in. our existence. Poverty disappears because the fear of love — because bitcoin is infinitely more efficient
line	P79/mir/N9+0	109	-6.0270	MAX KEISER Yes, for some, the Bitcoin rabbit hole ends up all the energy. In so doing, our energy consumption
line	P79/mir/N9+1	152	-5.9680	and hate and replaces it with peace and love. of peace is the same as a smile — virtually nothing. drops by 95% or more. That's right, Bitcoin will take
line	P79/mir/N9+2	164	-5.7972	— the agony and ecstasy — as Bitcoin conquers fear express love for each other and the cost for this explosion Bitcoin makes its 51% attack on global energy supply,
line	P79/mir/N9+3	157	-5.6021	We've seen some shit. Happy to share it all with you sea of billions of souls all looking to connect and or gold — the overall energy consumption, even while
line	P79/mir/N9+4	154	-5.5338	Stacy and I have been living in here for 10 years. to fully express ourselves individually in a cyber to transact and store wealth in than fiat, shitcoins
line	P79/mir/N9+5	150	-5.4513	We are getting our souls back and our minds. of being poor disappears because Bitcoin allows us of love — because bitcoin is infinitely more efficient
line	P79/mir/N9+6	164	-5.6627	Everyone will live their own experience in the rabbit hole. our existence. Poverty disappears because the fear economy to a peace and love economy, the efficiencies
line	P79/mir/N9+7	129	-5.9010	during their 1969 bed-in. love and peace gets monetized for the first time in To wrap this up, as we move from a war and violence
line	P79/mir/N9+8	97	-6.0903	in John and Yoko's hotel room in Amsterdam drops to near zero because our natural tendency toward
lineinit	ALL/fwd/NI10+0	15	-7.2212	BtIwnDNaEilBeoS
lineinit	ALL/fwd/NI10+1	15	-7.4712	HattsHbHTAIcotW
lineinit	ALL/fwd/NI10+2	15	-7.2794	toVahthBAiMRtst
lineinit	ALL/fwd/NI10+3	15	-6.3079	RINGTHMSMtaBoea
lineinit	ALL/fwd/NI10+4	15	-7.3045	TBDBcIMPFtTTBoM
lineinit	ALL/fwd/NI10+5	14	-7.1947	MaKIOhiLIEaIdY
lineinit	ALL/fwd/NI10+6	14	-7.4712	tcGbbbJawWtoai
lineinit	ALL/fwd/NI10+7	14	-7.4712	aLtnpbalbtardd
lineinit	ALL/fwd/NI10+8	14	-7.2620	aFYrlccueLBTlE
lineinit	ALL/fwd/NI10+9	14	-7.2346	athGAlSLsotToW
lineinit	ALL/fwd/NI11+0	14	-7.4712	BaVGchJleoBosa
lineinit	ALL/fwd/NI11+1	14	-7.1076	HoNBObauslcteM
lineinit	ALL/fwd/NI11+10	13	-6.5767	ttaTIiabLtett
lineinit	ALL/fwd/NI11+2	13	-7.2712	tIDIbbcLiIRoo
lineinit	ALL/fwd/NI11+3	13	-6.9633	RBKbpcSEAMBBY
lineinit	ALL/fwd/NI11+4	13	-6.2027	TaGnllaTiaTdi
lineinit	ALL/fwd/NI11+5	13	-6.3008	MctrANHAtTIad
lineinit	ALL/fwd/NI11+6	13	-7.4712	tLYGDbBMtaodE
lineinit	ALL/fwd/NI11+7	13	-7.2411	aFhnHhSFEtrlW
lineinit	ALL/fwd/NI11+8	13	-7.4712	atwstMPIWaToS
lineinit	ALL/fwd/NI11+9	13	-7.4712	aIthHMLwtBToW
lineinit	ALL/fwd/NI12+0	13	-7.4712	BoDblNBFWBesM
lineinit	ALL/fwd/NI12+1	12	-6.6943	HIKnAbSIttoe
lineinit	ALL/fwd/NI12+10	12	-7.2490	tVBbcaAttTot
lineinit	ALL/fwd/NI12+11	12	-6.8107	aNIplHMEaTta
lineinit	ALL/fwd/NI12+2	12	-7.4712	tBGrDhPwLBto
lineinit	ALL/fwd/NI12+3	12	-7.4712	RatGHMLbocoY
lineinit	ALL/fwd/NI12+4	12	-7.4712	TcYntMaelRBi
lineinit	ALL/fwd/NI12+5	12	-7.4712	MLhsHilsIBdd
lineinit	ALL/fwd/NI12+6	12	-7.4712	tFwhIJuiMTaE
lineinit	ALL/fwd/NI12+7	12	-6.9933	attThaLAaIdW
lineinit	ALL/fwd/NI12+8	12	-7.4712	aIacbcEiTolS
lineinit	ALL/fwd/NI12+9	12	-7.1960	atGObSTtaroW
lineinit	ALL/fwd/NI2+0	73	-7.4098	BtTtatoBcFIVDGYwaBbrnhcblDtIbcNhMJcaBPauEAFweiitWLlMTtBBRToTetBalosoiEStM
lineinit	ALL/fwd/NI2+1	72	-7.1474	HRMaaaIaLttNKthtGInGsTOpAHHhblbMiaSHSLlLTMIbsAtEtoIaaatcBIrTooddoteYdWWa
lineinit	ALL/fwd/NI3+0	49	-7.3042	BRtaoaFtDtwGbGhOlHIbNMJSBLuTFbitWoMaBcTreoaosYEWM
lineinit	ALL/fwd/NI3+1	48	-6.8666	HTatIctVKYtBnnTbAthcbMaaSaLAIeAttlattRIToBdoeiWt
lineinit	ALL/fwd/NI3+2	48	-6.7405	tMaaBLINGhaIrscpDHblhicHPlEMwsiELITaBBoTtdltodSa
lineinit	ALL/fwd/NI4+0	37	-7.3535	BTaocIDYabncltbNMcBaEFeiWlTBRoeBlsiSM
lineinit	ALL/fwd/NI4+1	36	-7.0066	HMaILtKhGnsOAHbbiSSlTIsttIatBrodoedW
lineinit	ALL/fwd/NI4+2	36	-7.4712	tttBFVGwBrhbDIchJaPuAwitLMtBTTtaooEt
lineinit	ALL/fwd/NI4+3	36	-7.3850	RaaatNttIGTpHhlMaHLLMbAEoaacITodtYWa
lineinit	ALL/fwd/NI5+0	29	-7.1720	BMtaIKwInODhNiaLEIiElaBIedoYS
lineinit	ALL/fwd/NI5+1	29	-6.9120	HtactGtbsbHbbJHaTwAWItcooatiW
lineinit	ALL/fwd/NI5+2	29	-7.2020	taoLVtanhptbhaBlAbitMaRrtdsdt
lineinit	ALL/fwd/NI5+3	29	-7.1307	RaIFNYGrTlHcMcSuMetLaBBToleEa
lineinit	ALL/fwd/NI5+4	29	-7.4712	TaBtDhBGcAIlMSPLFstoTtTTBooWM
lineinit	ALL/fwd/NI6+0	25	-7.1185	BtoFDwbhlINJBuFiWMBTeasEM
lineinit	ALL/fwd/NI6+1	24	-6.7565	HaItKtnTAhbaSLIAtatIodeW
lineinit	ALL/fwd/NI6+2	24	-7.2761	taBIGarcDbhcPEwiLTBotloS
lineinit	ALL/fwd/NI6+3	24	-7.3357	RaattGGOHbMSLTbtoacrooYW
lineinit	ALL/fwd/NI6+4	24	-7.4712	TtcVYBnbtcMaaAetltRTBoit
lineinit	ALL/fwd/NI6+5	24	-7.3389	MaLNhIspHliHlMsEIaBTdtda
lineinit	ALL/fwd/NI7+0	21	-7.0201	BaBtYIhAbMalFALaRTaeS
lineinit	ALL/fwd/NI7+1	21	-7.4712	HaaVhbTDbMHuIiotBedoW
lineinit	ALL/fwd/NI7+2	21	-7.1767	tacNwncHciBLwtlaTolYt
lineinit	ALL/fwd/NI7+3	21	-7.2903	RtLDtrOtlJSEbtIBItoia
lineinit	ALL/fwd/NI7+4	21	-7.3601	TaFKaGbHNaPTeEMtooodM
lineinit	ALL/fwd/NI7+5	20	-7.0637	MotGGnpIbcLAsWaBrBtE
lineinit	ALL/fwd/NI7+6	20	-7.2642	tIItBslhhSaMitTcTdsW
lineinit	ALL/fwd/NI8+0	19	-6.9911	BacDanlbMBEeWTReliM
lineinit	ALL/fwd/NI8+1	18	-6.5551	HaLKGsAbiSTstaBood
lineinit	ALL/fwd/NI8+2	18	-7.3061	ttFGBhDcJPAiLtTtoE
lineinit	ALL/fwd/NI8+3	18	-6.9390	RattITHlaLMAoaIotW
lineinit	ALL/fwd/NI8+4	18	-7.4712	ToIYbctNcaFilBoBsS
lineinit	ALL/fwd/NI8+5	18	-7.2471	MIthnOHbSlItItrdeW
lineinit	ALL/fwd/NI8+6	18	-7.4712	tBVwrbIhauwtMBTaot
lineinit	ALL/fwd/NI8+7	18	-6.9739	aaNtGphMHLbEacTdYa
lineinit	ALL/fwd/NI9+0	17	-7.3068	BaFtbOIMBTioBraYM
lineinit	ALL/fwd/NI9+1	16	-7.4712	HttYnbhMSAAltTdi
lineinit	ALL/fwd/NI9+2	16	-7.4712	taIhrpbiPMiIBTld
lineinit	ALL/fwd/NI9+3	16	-7.4712	RotwGlbJLFtMceoE
lineinit	ALL/fwd/NI9+4	16	-7.0573	TIVtnAcaaItaRooW
lineinit	ALL/fwd/NI9+5	16	-7.4712	MBNasDlclwETBttS
lineinit	ALL/fwd/NI9+6	16	-7.2942	taDGhHNSubWaTosW
lineinit	ALL/fwd/NI9+7	16	-7.0211	acKBTtbaLettIBet
lineinit	ALL/fwd/NI9+8	16	-7.1635	aLGIcHhHEsLaodoa
lineinit	ALL/mir/NI10+0	15	-7.4712	MoBTTtFPMIcBDBT
lineinit	ALL/mir/NI10+1	15	-7.4712	aeoBatMSMHTGNIR
lineinit	ALL/mir/NI10+2	15	-7.0375	tstRMiABhthaVot
lineinit	ALL/mir/NI10+3	15	-6.7910	WtocIATHbHsttaH
lineinit	ALL/mir/NI10+4	15	-7.0294	SoeBliEaNDnwItB
lineinit	ALL/mir/NI10+5	14	-7.2346	WoTtosLSlAGhta
lineinit	ALL/mir/NI10+6	14	-7.2620	ElTBLeucclrYFa
lineinit	ALL/mir/NI10+7	14	-7.1913	ddratblabpntLa
lineinit	ALL/mir/NI10+8	14	-7.4712	iaotWwaJbbbGct
lineinit	ALL/mir/NI10+9	14	-7.4712	YdIaEILihOIKaM
lineinit	ALL/mir/NI11+0	14	-7.2186	MetclsuabOBNoH
lineinit	ALL/mir/NI11+1	14	-7.2620	asoBoelJhcGVaB
lineinit	ALL/mir/NI11+10	13	-6.9934	ooRIiLcbbIDIt
lineinit	ALL/mir/NI11+2	13	-6.8394	ttetLbaiITatt
lineinit	ALL/mir/NI11+3	13	-7.4712	WoTBtwLMHhtIa
lineinit	ALL/mir/NI11+4	13	-7.4712	SoTaWIPMtswta
lineinit	ALL/mir/NI11+5	13	-7.4712	WlrtEFShHnhFa
lineinit	ALL/mir/NI11+6	13	-7.4712	EdoatMBbDGYLt
lineinit	ALL/mir/NI11+7	13	-7.4712	daITtAHNArtcM
lineinit	ALL/mir/NI11+8	13	-6.5361	idTaiTallnGaT
lineinit	ALL/mir/NI11+9	13	-7.1633	YBBMAEScpbKBR
lineinit	ALL/mir/NI12+0	13	-7.4712	MseBWFBNlbDoB
lineinit	ALL/mir/NI12+1	12	-6.7911	atTaEMHlpINa
lineinit	ALL/mir/NI12+10	12	-7.4712	otBLwPhDrGBt
lineinit	ALL/mir/NI12+11	12	-7.1960	eottISbAnKIH
lineinit	ALL/mir/NI12+2	12	-7.2490	toTttAacbBVt
lineinit	ALL/mir/NI12+3	12	-6.7957	WoratTSbOGta
lineinit	ALL/mir/NI12+4	12	-7.2490	SloTiEcbcaIa
lineinit	ALL/mir/NI12+5	12	-7.4712	WdIaALahTtta
lineinit	ALL/mir/NI12+6	12	-7.4712	EaTMiuJIhwFt
lineinit	ALL/mir/NI12+7	12	-7.2490	ddBIsliHshLM
lineinit	ALL/mir/NI12+8	12	-7.4712	iBRleaMtnYcT
lineinit	ALL/mir/NI12+9	12	-7.4712	YocobLMHGtaR
lineinit	ALL/mir/NI2+0	73	-7.3467	MtSEiosolaBteToTRBBtTMlLWtiiewFAEuaPBacJMhNcbItDlbchnrbBawYGDVIFcBotatTtB
lineinit	ALL/mir/NI2+1	72	-7.3413	aWWdYetoddooTrIBctaaaIotEtAsbIMTLlLSHSaiMblbhHHApOTsGnIGthtKNttLaIaaaMRH
lineinit	ALL/mir/NI3+0	49	-7.4712	MWEYsoaoerTcBaMoWtibFTuLBSJMNbIHlOhGbGwtDtFaoatRB
lineinit	ALL/mir/NI3+1	48	-7.3167	aSdotldtToBBaTILEiswMElPHcihlbHDpcsrIahGNILBaaMt
lineinit	ALL/mir/NI3+2	48	-7.3819	tWieodBoTIRttalttAeIALaSaaMbchtAbTnnBtYKVtcItaTH
lineinit	ALL/mir/NI4+0	37	-7.2522	MSislBeoRBTlWieFEaBcMNbtlcnbaYDIcoaTB
lineinit	ALL/mir/NI4+1	36	-7.0127	aWYtdoTIcaaoEAbMLLHaMlhHpTGIttNtaaaR
lineinit	ALL/mir/NI4+2	36	-7.4712	tEooatTTBtMLtiwAuPaJhcIDbhrBwGVFBttt
lineinit	ALL/mir/NI4+3	36	-7.1769	WdeodorBtaIttsITlSSibbHAOsnGhKtLIaMH
lineinit	ALL/mir/NI5+0	29	-7.3827	MWooBTTtTotsFLPSMlIAcGBhDtBaT
lineinit	ALL/mir/NI5+1	29	-7.2700	aEeloTBBaLteMuScMcHlTrGYNFIaR
lineinit	ALL/mir/NI5+2	29	-7.1677	tdsdtrRaMtibAlBahbtphnatVLoat
lineinit	ALL/mir/NI5+3	29	-7.3759	WitaooctIWAwTaHJbbHbsbtGtcatH
lineinit	ALL/mir/NI5+4	29	-7.2358	SYodeIBalEiIELaiNhDOnIwKIatMB
lineinit	ALL/mir/NI6+0	25	-7.4712	MEsaeTBMWiFuBJNIlhbwDFotB
lineinit	ALL/mir/NI6+1	24	-7.4712	adtdTBaIEsMlHilHpsIhNLaM
lineinit	ALL/mir/NI6+2	24	-7.4712	tioBTRtlteAaaMctbnBYVctT
lineinit	ALL/mir/NI6+3	24	-7.3760	WYoorcaotbTLSMbHOGGttaaR
